Governate_Name_English,Governate_Name_Arabic,Governate_Latitude,Governate_Longitude,Wallyat_Name_English,Wallyat_Name_Arabic,Wallyat_Latitude,Wallyat_Longitude,Village_Name_English,Village_Name_Arabic,Village_Latitude,Village_Longitude
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,قرون,قرون,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى ابو فشيغة,وادى ابو فشيغة,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى الطوية,وادى الطوية,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى القرحه,وادى القرحه,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى اللبيدعة,وادى اللبيدعة,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى المر,وادى المر,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى بو مدرسة,وادى بو مدرسة,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادي حجله,وادي حجله,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى سال,وادى سال,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى قريشعه,وادى قريشعه,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Ali,جـعـلان بنى بـوعـلى,22.0177073,59.3454978,وادى ملاحى,وادى ملاحى,22.0177073,59.3454978
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Abu Hadhir,ابو حظير,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Abu Sarimah,ابو صريمة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Abu Yunah,ابو يونة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Ad Dil,الضلع,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Agnimyah,الغنيمية,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al  Mantajah,المنطقة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Ajir,العاجر,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Aqrah (Bandar Awlad Muhammad),العقر(بندر اولاد محمد),22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Ashkhariyah,الاشخرية,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Athlatayn,الاثلتين,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Bulaydah,البليدة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Fasar,وادي الفسر,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Ghamlul,الغملول,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Ghaynah,الغينه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Jahlah,الجحلة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Juwaydah,الجويدة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Khamrah (Al Kamrah),الخمره(الكمرة),22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Khatm,الخطم,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Khazwah,الخزوة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Khuwayrah,الخويرة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Lask,اللسك,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Mahjool,سيح المحجول,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Minqadat,المنقادات,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Mitnathin,المتناطحتين,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Qitar,القطار,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Uqdah,العقدة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Uwad,العواد,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Washbah,الوشبة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Al Widayy (Ramlat Al Widayy),الودي (رملة الودي),22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,As Sabit,السبيط,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,As Sifayj,الصفيج,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,As Silil,السليل,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,As Suraymah,الصريمة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,At Tahayim,الطحايم,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,At Tawi,الطوي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,At Tuwyan,الطويان,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Ath Thuqban,الثقبان,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Ayn Al Masharfah,عين المشارفة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Bandar Qurun,بندر  قرون,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Bu Simayrah,بوسميرة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Falaj Al Hawajir,فلج الهواجر,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Falaj Al Mashayikh,فلج المشايخ,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Faqarah,فقارة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Hamdah,حمدة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Hamisah,حميسة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Jaalan Bani Bu Hasan,جعلان بنى بو حسن,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Jabal Al Fahm (As Sukhkham),جبل الفحم( الصخام),22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Jabiyat Ad Dima,جابية دماء,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Jadimah,جديمة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Jishayr,قشير,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Jurayf Al Masharfah,جريف المشارفة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Khazinah,خزينة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Marafis,مرافس,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Mijayriftayn,مجرفين,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Miswad,مسواد,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Mulaydagh,مليدغ,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Musalla Al Mashayikh,مصلى المشايخ,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Musbakh (As Sababikh),مصباخ(الصبابيخ),22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Qihayd,قحيد,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Qilayah,قليعة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Qirayn,قرين,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Qurun,قرون,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Ramlat  Al Kamt,رملة الكمت,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Sarij Haryah,سارج هرية,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Sayh Al Lisaywid,سيح اللسيود,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Sayh Al Masdi,سيح المسدي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Sayh An Nimr,سيح النمر,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Sayhun,سيحون,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Sikaykrah,سكيكرة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tahinat Abu Ruba,طحينة ابو روبا,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Al Farraji,طوي فراجي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Amur Muhammad,طوي عامرمحمد,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Hamad Salim Al Amri,طوي حمد سالم العامري,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Junaybi,طوي جنيبي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Khamis,طوي خميس,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Mahmudi,طوي محمودي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Said,طوي سعيد,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Salim,طوي سالم,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Salmah,طوي سالمة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Shaykhah,طوى شيخه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Tawi Ud Al Maqiah,طوي عود المقيعة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Thaqbat Alayqam,ثقبة عليقم,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Ud Al Marakh,عود المرخ,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Umm Al Idham,ام العظام,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Umm Iymum,ام ميموم,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Uwaybyat,عويبيات,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Wadi Al Hairi,وادي الحائري,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Wadi Malahi,وادي ملاحي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Wadi Musawi,وادي مصاوي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,Wadi Sal,وادي سال,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,ابو فشيغه,ابو فشيغه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الجحيد,الجحيد,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الجويرة,الجويرة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الخشه,الخشه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الخنشه,الخنشه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الخويسة,الخويسة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الدكة,الدكة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الردة,الردة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الرفيعه,الرفيعه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الساقطه,الساقطه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,السليسل,السليسل,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,السياريه,السياريه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,السيح الشرقي,السيح الشرقي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الشحيمات,الشحيمات,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الشعبية,الشعبية,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الصاقطة,الصاقطة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الصاقطه,الصاقطه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الصفاء,الصفاء,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,الصليب,الصليب,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,العثوة,العثوة,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,العريق,العريق,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,العقر,العقر,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,العين,العين,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,اللويه,اللويه,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,المر,المر,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,المريبى,المريبى,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,المريبي,المريبي,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,المسيله,المسيله,22.0890702,59.2765008
South Al-Sharqiya,محافظة جنوب الشرقية,22.0158249,59.3251922,Jalan Bani Bu Hassan,جعـلان بنى بوحسـن,22.0890702,59.2765008,المعيلة,المعيلة,22.0890702,59.2765008
